,municipio_codigo,sum,Nome_UF,Nome_Município,codigo_municipio,variacao_area_plantada,variacao_area_colhida,variacao_razao_plantio_colheita,variacao_porte_de_empresa_GRANDE,variacao_porte_de_empresa_MICRO,variacao_porte_de_empresa_MÉDIA,variacao_porte_de_empresa_PEQUENA
1175,4306601,407982803.28999996,Rio Grande do Sul,Dom Pedrito,4306601.0,120664.0,121164.0,0.012660150908998857,1.0,2.0,13.0,21.0
1176,4306551,1302604.7,Rio Grande do Sul,Dom Pedro de Alcântara,4306551.0,-75.0,212.0,0.3033826638477801,0.0,3.0,0.0,0.0
1177,3122702,2380721.5500000003,Minas Gerais,Dom Silvério,3122702.0,-908.0,-908.0,0.0,0.0,-1.0,0.0,0.0
1178,3122801,1568668.74,Minas Gerais,Dom Viçoso,3122801.0,-246.0,-246.0,0.0,0.0,2.0,0.0,3.0
1179,3201902,27158794.02999999,Espírito Santo,Domingos Martins,3201902.0,-8183.0,-8183.0,0.0,0.0,-8.0,0.0,4.0
1180,4205100,20388683.820000004,Santa Catarina,Dona Emma,4205100.0,-822.0,-812.0,0.004655493482309092,0.0,21.0,0.0,2.0
1181,3122900,2312976.57,Minas Gerais,Dona Euzébia,3122900.0,-278.0,-278.0,0.0,0.0,2.0,0.0,0.0
1182,4306700,23358597.95,Rio Grande do Sul,Dona Francisca,4306700.0,169.0,169.0,0.0,0.0,5.0,-1.0,1.0
1183,2505709,93880.23000000001,Paraíba,Dona Inês,2505709.0,-331.0,-331.0,0.0,0.0,-3.0,0.0,0.0
1184,3123106,2061807.3099999998,Minas Gerais,Dores de Guanhães,3123106.0,-1083.0,-1086.0,-0.0052631578947368585,0.0,-2.0,0.0,0.0
1185,3123205,19471199.059999995,Minas Gerais,Dores do Indaiá,3123205.0,-3582.0,-3582.0,0.0,0.0,-2.0,0.0,7.0
1186,3202009,12681269.62,Espírito Santo,Dores do Rio Preto,3202009.0,-537.0,-537.0,0.0,0.0,7.0,0.0,0.0
1187,3123304,3268986.2299999995,Minas Gerais,Dores do Turvo,3123304.0,-4291.0,-4291.0,0.0,0.0,-1.0,0.0,2.0
1188,3123403,2241666.6,Minas Gerais,Doresópolis,3123403.0,-82.0,-82.0,0.0,0.0,0.0,0.0,1.0
1189,2605152,2656403.6500000004,Pernambuco,Dormentes,2605152.0,-1008.0,-7458.0,-0.8577127659574468,0.0,4.0,0.0,0.0
1190,4107256,69593122.08999997,Paraná,Douradina,4107256.0,5183.0,5323.0,0.04825922095829027,0.0,6.0,0.0,3.0
1191,3514304,27372722.669999994,São Paulo,Dourado,3514304.0,-1965.0,-1965.0,0.0,0.0,-10.0,0.0,0.0
1192,3123502,4772980.39,Minas Gerais,Douradoquara,3123502.0,139.0,170.0,0.04675716440422317,0.0,1.0,0.0,2.0
1193,5003702,514013603.1200003,Mato Grosso do Sul,Dourados,5003702.0,158728.0,189404.0,0.14763474476077343,2.0,5.0,18.0,26.0
1194,4107306,34339127.09,Paraná,Doutor Camargo,4107306.0,2401.0,4563.0,0.13092714830739416,1.0,0.0,0.0,5.0
1195,4306734,41247587.29999999,Rio Grande do Sul,Doutor Maurício Cardoso,4306734.0,2844.0,2844.0,0.0,0.0,1.0,0.0,10.0
1196,4205159,2377054.61,Santa Catarina,Doutor Pedrinho,4205159.0,-95.0,-95.0,0.0,0.0,1.0,0.0,0.0
1197,4306759,13370891.98,Rio Grande do Sul,Doutor Ricardo,4306759.0,-973.0,-976.0,-0.0018427518427518441,0.0,12.0,0.0,1.0
1198,4128633,6599044.390000001,Paraná,Doutor Ulysses,4128633.0,-2659.0,-2659.0,0.0,0.0,11.0,0.0,1.0
1199,5207253,39451321.03999999,Goiás,Doverlândia,5207253.0,23717.0,23717.0,0.0,0.0,-1.0,1.0,7.0
1200,3514403,20637274.849999987,São Paulo,Dracena,3514403.0,14998.0,14958.0,-0.002160060481693482,0.0,-12.0,0.0,1.0
1201,3514502,9729768.899999999,São Paulo,Duartina,3514502.0,510.0,510.0,0.0,0.0,-4.0,0.0,1.0
1202,3301603,3436222.1599999997,Rio de Janeiro,Duas Barras,3301603.0,-1622.0,-1622.0,0.0,0.0,-2.0,0.0,0.0
1203,1707306,41525805.01000001,Tocantins,Dueré,1707306.0,5989.0,5989.0,0.0,0.0,1.0,0.0,1.0
1204,3514601,33876621.43000001,São Paulo,Dumont,3514601.0,542.0,542.0,0.0,0.0,-9.0,1.0,5.0
1205,3123528,12336697.15,Minas Gerais,Durandé,3123528.0,-4177.0,-4177.0,0.0,0.0,8.0,0.0,0.0
1206,3514700,42920024.86000001,São Paulo,Echaporã,3514700.0,4693.0,4693.0,0.0,0.0,-9.0,4.0,5.0
1207,3202108,68266110.37000003,Espírito Santo,Ecoporanga,3202108.0,-4489.0,-4489.0,0.0,0.0,-11.0,1.0,6.0
1208,5207352,39847174.28000001,Goiás,Edealina,5207352.0,20315.0,19595.0,-0.022478926006868516,0.0,-7.0,1.0,6.0
1209,5207402,93157109.45999995,Goiás,Edéia,5207402.0,37306.0,37306.0,0.0,0.0,-11.0,2.0,2.0
1210,5003751,30946879.979999993,Mato Grosso do Sul,Eldorado,5003751.0,25477.0,27372.0,0.18109907254044222,0.0,-5.0,1.0,4.0
1211,4306767,38851949.280000016,Rio Grande do Sul,Eldorado do Sul,4306767.0,8658.0,8658.0,0.0,0.0,0.0,1.0,3.0
1212,1502954,13181642.49,Pará,Eldorado do Carajás,1502954.0,-5690.0,-5690.0,0.0,0.0,2.0,0.0,3.0
1213,3514908,11290985.23,São Paulo,Elias Fausto,3514908.0,-3616.0,-3616.0,0.0,0.0,-5.0,0.0,2.0
1214,3514924,12801642.38,São Paulo,Elisiário,3514924.0,1746.0,1746.0,0.0,0.0,-1.0,0.0,0.0
1215,3123601,32546786.399999995,Minas Gerais,Elói Mendes,3123601.0,-1235.0,-1235.0,0.0,0.0,2.0,3.0,4.0
1216,2505907,27792.66,Paraíba,Emas,2505907.0,-184.0,-184.0,0.0,0.0,-2.0,0.0,0.0
1217,3514957,10167327.480000002,São Paulo,Embaúba,3514957.0,2636.0,2636.0,0.0,0.0,-3.0,0.0,2.0
1218,3515103,1900617.41,São Paulo,Embu-Guaçu,3515103.0,-245.0,-245.0,0.0,0.0,-2.0,0.0,0.0
1219,3515129,4837350.6899999995,São Paulo,Emilianópolis,3515129.0,4483.0,4483.0,0.0,0.0,-7.0,0.0,2.0
1220,4306809,66740930.95999996,Rio Grande do Sul,Encantado,4306809.0,-1469.0,-1483.0,-0.011107789080024966,0.0,14.0,1.0,10.0
1221,2910404,21338881.51,Bahia,Encruzilhada,2910404.0,269.0,-1616.0,-0.21688387565191747,0.0,-7.0,0.0,1.0
1222,4306908,94728424.30999996,Rio Grande do Sul,Encruzilhada do Sul,4306908.0,28410.0,28310.0,-0.002123277491135278,0.0,7.0,3.0,9.0
1223,4107405,95582108.64,Paraná,Enéas Marques,4107405.0,-8303.0,-4614.0,0.26146431355872135,0.0,31.0,0.0,22.0
1224,4107504,104298955.41000004,Paraná,Engenheiro Beltrão,4107504.0,13593.0,24771.0,0.20827665877881085,0.0,6.0,2.0,13.0
1225,3123700,3099866.4699999997,Minas Gerais,Engenheiro Caldas,3123700.0,-1015.0,-1015.0,0.0,0.0,1.0,0.0,0.0
1226,3515152,11847327.65,São Paulo,Engenheiro Coelho,3515152.0,589.0,-131.0,-0.0998197698599751,0.0,-2.0,0.0,2.0
1227,3123809,6055772.41,Minas Gerais,Engenheiro Navarro,3123809.0,-291.0,-917.0,-0.4713855421686747,0.0,-2.0,0.0,0.0
1228,4306924,28248385.139999993,Rio Grande do Sul,Engenho Velho,4306924.0,-383.0,-383.0,0.0,0.0,11.0,0.0,7.0
1229,4205175,19817193.919999987,Santa Catarina,Entre Rios,4205175.0,321.0,321.0,0.0,0.0,5.0,0.0,3.0
1230,3123908,9263369.370000005,Minas Gerais,Entre Rios de Minas,3123908.0,-7873.0,-7873.0,0.0,0.0,1.0,0.0,2.0
1231,4107538,80341434.99999999,Paraná,Entre Rios do Oeste,4107538.0,-49.0,555.0,0.05855550169655843,0.0,-4.0,2.0,5.0
1232,4306957,29480410.13,Rio Grande do Sul,Entre Rios do Sul,4306957.0,-2043.0,-2045.0,-0.0002888086642599541,0.0,15.0,0.0,7.0
1233,4306932,119861894.01,Rio Grande do Sul,Entre-Ijuís,4306932.0,8328.0,10333.0,0.048838115652555136,0.0,6.0,4.0,24.0
1234,4306973,40499742.220000006,Rio Grande do Sul,Erebango,4306973.0,1034.0,1034.0,0.0,0.0,11.0,0.0,14.0
1235,4307005,163740450.60999992,Rio Grande do Sul,Erechim,4307005.0,-25167.0,-25144.0,0.000496658854637344,0.0,14.0,1.0,23.0
1236,4205191,16885260.61,Santa Catarina,Ermo,4205191.0,-81.0,-81.0,0.0,0.0,5.0,1.0,2.0
1237,4307054,51729684.879999995,Rio Grande do Sul,Ernestina,4307054.0,-3149.0,-3139.0,0.00040938305972904043,0.0,20.0,0.0,12.0
1238,4307203,37805640.209999986,Rio Grande do Sul,Erval Grande,4307203.0,-4653.0,-4642.0,0.0011973440731468665,0.0,24.0,0.0,12.0
1239,4307302,48650161.90999999,Rio Grande do Sul,Erval Seco,4307302.0,-3471.0,-3221.0,0.009772114294648748,0.0,6.0,0.0,10.0
1240,4205209,26196963.700000003,Santa Catarina,Erval Velho,4205209.0,-2090.0,-2090.0,0.0,0.0,10.0,0.0,9.0
1241,3124005,11717376.589999994,Minas Gerais,Ervália,3124005.0,-6533.0,-6533.0,0.0,0.0,25.0,0.0,8.0
1242,4307401,80696401.51999995,Rio Grande do Sul,Esmeralda,4307401.0,14824.0,14824.0,0.0,0.0,-1.0,0.0,17.0
1243,3124104,12272112.749999996,Minas Gerais,Esmeraldas,3124104.0,-1234.0,-1234.0,0.0,0.0,-2.0,1.0,0.0
1244,3124203,17484906.240000002,Minas Gerais,Espera Feliz,3124203.0,160.0,160.0,0.0,0.0,18.0,0.0,1.0
1245,4307450,17105427.4,Rio Grande do Sul,Esperança do Sul,4307450.0,-3356.0,-3356.0,0.0,0.0,10.0,0.0,5.0
1246,4107520,16032411.909999996,Paraná,Esperança Nova,4107520.0,372.0,389.0,0.013127413127413168,0.0,7.0,0.0,8.0
1247,2104008,2159330.8499999996,Maranhão,Esperantinópolis,2104008.0,-3060.0,-3060.0,0.0,0.0,-7.0,0.0,0.0
1248,4107546,36745481.10999999,Paraná,Espigão Alto do Iguaçu,4107546.0,-2322.0,60.0,0.1406222327173977,0.0,8.0,0.0,15.0
1249,1100098,29751572.0,Rondônia,Espigão D'Oeste,1100098.0,-6859.0,-6859.0,0.0,0.0,4.0,0.0,4.0
1250,3124302,1944126.21,Minas Gerais,Espinosa,3124302.0,-2436.0,-3486.0,-0.47212230215827333,0.0,-2.0,0.0,0.0
1251,2403509,159244.77000000002,Rio Grande do Norte,Espírito Santo,2403509.0,-1236.0,-1236.0,0.0,0.0,-1.0,0.0,0.0
1252,3124401,14187058.06,Minas Gerais,Espírito Santo do Dourado,3124401.0,-1243.0,-1243.0,0.0,0.0,-1.0,0.0,4.0
1253,3515186,24471667.359999996,São Paulo,Espírito Santo do Pinhal,3515186.0,497.0,497.0,0.0,0.0,-7.0,-1.0,1.0
1254,3515194,8343157.100000001,São Paulo,Espírito Santo do Turvo,3515194.0,817.0,817.0,0.0,0.0,-6.0,0.0,1.0
1255,2910602,11551099.71,Bahia,Esplanada,2910602.0,5013.0,5013.0,0.0,0.0,2.0,0.0,1.0
1256,4307500,209244510.81999993,Rio Grande do Sul,Espumoso,4307500.0,22791.0,24361.0,0.032029703980251734,0.0,3.0,0.0,18.0
1257,4307559,42892888.90000001,Rio Grande do Sul,Estação,4307559.0,302.0,302.0,0.0,0.0,6.0,0.0,10.0
1258,2802106,2703687.12,Sergipe,Estância,2802106.0,-3004.0,-3574.0,-0.12552301255230125,0.0,-2.0,0.0,0.0
1259,4307609,1790568.2300000002,Rio Grande do Sul,Estância Velha,4307609.0,-241.0,-241.0,0.0,0.0,1.0,0.0,0.0
1260,4307708,2388556.23,Rio Grande do Sul,Esteio,4307708.0,162.0,162.0,0.0,0.0,-2.0,0.0,0.0
1261,3124500,6068032.280000001,Minas Gerais,Estiva,3124500.0,-357.0,-357.0,0.0,0.0,-1.0,0.0,2.0
1262,3557303,6665007.18,São Paulo,Estiva Gerbi,3557303.0,-1476.0,-1476.0,0.0,0.0,1.0,0.0,2.0
1263,2104057,15958489.05,Maranhão,Estreito,2104057.0,-5315.0,-5315.0,0.0,0.0,1.0,0.0,1.0
1264,4307807,77446892.20000009,Rio Grande do Sul,Estrela,4307807.0,201.0,245.0,0.012567837760639855,0.0,0.0,0.0,6.0
1265,3515202,13458856.800000003,São Paulo,Estrela d'Oeste,3515202.0,5975.0,5975.0,0.0,0.0,-3.0,0.0,4.0
1266,3124609,2596868.18,Minas Gerais,Estrela Dalva,3124609.0,15.0,15.0,0.0,0.0,-1.0,0.0,1.0
1267,3124708,8951666.83,Minas Gerais,Estrela do Indaiá,3124708.0,465.0,465.0,0.0,0.0,0.0,0.0,3.0
1268,3124807,49963990.01,Minas Gerais,Estrela do Sul,3124807.0,3453.0,3453.0,0.0,0.0,-5.0,7.0,6.0
1269,4307815,51139969.13999998,Rio Grande do Sul,Estrela Velha,4307815.0,1208.0,1408.0,0.011364282061480768,0.0,7.0,6.0,4.0
1270,2910701,4863541.89,Bahia,Euclides da Cunha,2910701.0,-6841.0,-6841.0,0.0,0.0,-3.0,0.0,0.0
1271,3515350,24271593.009999998,São Paulo,Euclides da Cunha Paulista,3515350.0,2727.0,2727.0,0.0,0.0,1.0,6.0,0.0
1272,4307831,94650894.77999997,Rio Grande do Sul,Eugênio de Castro,4307831.0,10997.0,13027.0,0.06890699253224708,0.0,10.0,4.0,18.0
1273,3124906,13161155.469999997,Minas Gerais,Eugenópolis,3124906.0,-1605.0,-1605.0,0.0,0.0,18.0,0.0,3.0
1274,2910727,159886517.32000002,Bahia,Eunápolis,2910727.0,-4656.0,-4392.0,0.02368562713080924,0.0,-6.0,0.0,4.0
1275,3125002,1115751.31,Minas Gerais,Ewbank da Câmara,3125002.0,-260.0,-260.0,0.0,0.0,0.0,0.0,1.0
1276,2605301,717103.5999999999,Pernambuco,Exu,2605301.0,7245.0,8509.0,0.13218717819426595,0.0,0.0,0.0,0.0
1277,2506103,89314.0,Paraíba,Fagundes,2506103.0,-4478.0,-4118.0,-0.2513351792671801,0.0,-2.0,0.0,0.0
1278,4307864,32355908.54000001,Rio Grande do Sul,Fagundes Varela,4307864.0,440.0,440.0,0.0,0.0,13.0,0.0,1.0
1279,5207535,22215086.319999997,Goiás,Faina,5207535.0,-395.0,-395.0,0.0,0.0,3.0,0.0,2.0
1280,3125200,4601165.12,Minas Gerais,Fama,3125200.0,-355.0,-355.0,0.0,0.0,0.0,0.0,1.0
1281,3125309,6369764.15,Minas Gerais,Faria Lemos,3125309.0,-988.0,-988.0,0.0,0.0,3.0,1.0,1.0
1282,2304301,622802.92,Ceará,Farias Brito,2304301.0,1508.0,1508.0,0.0,0.0,-2.0,0.0,0.0
1283,4107553,79661408.34000005,Paraná,Farol,4107553.0,12284.0,17278.0,0.17658498638662,0.0,-1.0,4.0,15.0
1284,4307906,88354995.01000004,Rio Grande do Sul,Farroupilha,4307906.0,942.0,942.0,0.0,0.0,4.0,1.0,5.0
1285,3515400,22223408.439999986,São Paulo,Fartura,3515400.0,7085.0,7085.0,0.0,0.0,-5.0,0.0,6.0
1286,1707553,7133695.149999999,Tocantins,Fátima,1707553.0,1616.0,1616.0,0.0,0.0,1.0,0.0,1.0
1287,5003801,20183591.999999996,Mato Grosso do Sul,Fátima do Sul,5003801.0,9240.0,12789.0,0.2367578385590393,0.0,3.0,0.0,3.0
1288,4107603,101794766.46999995,Paraná,Faxinal,4107603.0,12273.0,12293.0,0.0013075313807531241,0.0,0.0,1.0,13.0
1289,4308003,30793743.759999998,Rio Grande do Sul,Faxinal do Soturno,4308003.0,-1243.0,-1243.0,0.0,0.0,9.0,0.0,4.0
1290,4205308,92656181.72999997,Santa Catarina,Faxinal dos Guedes,4205308.0,-3690.0,-3635.0,0.0029912438135639707,0.0,3.0,2.0,10.0
1291,4308052,38210946.769999996,Rio Grande do Sul,Faxinalzinho,4308052.0,-1281.0,-1221.0,0.008050449483429478,0.0,24.0,0.0,16.0
1292,5207600,10526624.88,Goiás,Fazenda Nova,5207600.0,-1326.0,-1306.0,0.014144271570014189,0.0,0.0,0.0,2.0
1293,4107652,1563733.44,Paraná,Fazenda Rio Grande,4107652.0,-3430.0,255.0,0.6002606287669001,0.0,0.0,0.0,1.0
1294,4308078,18051012.950000003,Rio Grande do Sul,Fazenda Vilanova,4308078.0,-425.0,-425.0,0.0,0.0,3.0,0.0,5.0
1295,2910776,2585886.21,Bahia,Feira da Mata,2910776.0,-1337.0,-1337.0,0.0,0.0,0.0,0.0,0.0
1296,2910800,42389724.79000002,Bahia,Feira de Santana,2910800.0,-4460.0,-8960.0,-0.48859934853420195,-1.0,-4.0,0.0,-1.0
1297,2702603,618498.08,Alagoas,Feira Grande,2702603.0,-1554.0,-1554.0,0.0,0.0,-3.0,0.0,0.0
1298,2802205,4378673.0,Sergipe,Feira Nova,2802205.0,2065.0,2065.0,0.0,0.0,-1.0,0.0,1.0
1299,2104073,2628585.2,Maranhão,Feira Nova do Maranhão,2104073.0,-120.0,-120.0,0.0,0.0,1.0,0.0,2.0
1300,3125408,1390020.0,Minas Gerais,Felício dos Santos,3125408.0,-230.0,-231.0,-0.006016580123608839,0.0,1.0,0.0,0.0
1301,2403707,72181.67,Rio Grande do Norte,Felipe Guerra,2403707.0,-1037.0,-1037.0,0.0,0.0,-1.0,0.0,0.0
1302,3125606,1007116.25,Minas Gerais,Felisburgo,3125606.0,-799.0,-929.0,-0.23423423423423428,0.0,-2.0,0.0,1.0
1303,3125705,14884544.54,Minas Gerais,Felixlândia,3125705.0,-1377.0,-1377.0,0.0,0.0,-6.0,2.0,2.0
1304,4308102,20636535.96,Rio Grande do Sul,Feliz,4308102.0,-315.0,-308.0,0.008303677342823224,0.0,8.0,0.0,2.0
1305,5103700,222357965.01000002,Mato Grosso,Feliz Natal,5103700.0,234468.0,234468.0,0.0,0.0,0.0,11.0,12.0
1306,4107702,34849509.599999994,Paraná,Fênix,4107702.0,5852.0,9657.0,0.1596592816381336,0.0,-6.0,0.0,6.0
1307,4107736,44624051.75999998,Paraná,Fernandes Pinheiro,4107736.0,8080.0,7982.0,-0.0036359588914035568,0.0,6.0,1.0,6.0
1308,2104081,14280109.06,Maranhão,Fernando Falcão,2104081.0,5951.0,5951.0,0.0,0.0,0.0,1.0,0.0
1309,3515608,9819489.250000004,São Paulo,Fernando Prestes,3515608.0,4020.0,4070.0,0.005698655117392315,0.0,-3.0,0.0,4.0
1310,3515509,54121355.53999999,São Paulo,Fernandópolis,3515509.0,4115.0,4115.0,0.0,0.0,-12.0,0.0,3.0
1311,3515657,4304846.88,São Paulo,Fernão,3515657.0,108.0,93.0,-0.009960159362549792,0.0,-1.0,0.0,1.0
1312,2605509,235052.0,Pernambuco,Ferreiros,2605509.0,199.0,631.0,0.15101203413849507,0.0,-1.0,0.0,0.0
1313,3125903,5105827.820000001,Minas Gerais,Ferros,3125903.0,-2942.0,-2932.0,0.0024666995559941007,0.0,2.0,0.0,2.0
1314,3125952,18920333.05,Minas Gerais,Fervedouro,3125952.0,-155.0,-155.0,0.0,0.0,18.0,0.0,2.0
1315,4107751,5948165.26,Paraná,Figueira,4107751.0,349.0,349.0,0.0,0.0,1.0,0.0,0.0
1316,5003900,13893932.0,Mato Grosso do Sul,Figueirão,5003900.0,,,,0.0,2.0,0.0,5.0
1317,1707652,37243121.010000005,Tocantins,Figueirópolis,1707652.0,21615.0,21615.0,0.0,0.0,1.0,5.0,5.0
1318,5103809,22077377.610000007,Mato Grosso,Figueirópolis D'Oeste,5103809.0,-4650.0,-4650.0,0.0,0.0,7.0,0.0,6.0
1319,1707702,12551276.27,Tocantins,Filadélfia,1707702.0,-1092.0,-1092.0,0.0,0.0,0.0,3.0,2.0
1320,2702801,2525521.0399999996,Alagoas,Flexeiras,2702801.0,-2894.0,-2894.0,0.0,0.0,0.0,1.0,0.0
1321,4107850,58773775.869999975,Paraná,Flor da Serra do Sul,4107850.0,-5410.0,-5410.0,0.0,0.0,26.0,0.0,12.0
1322,4205357,6461997.339999999,Santa Catarina,Flor do Sertão,4205357.0,-1856.0,-1844.0,0.003795066413662229,0.0,6.0,0.0,0.0
1323,3515806,5973683.670000001,São Paulo,Flora Rica,3515806.0,4118.0,4118.0,0.0,0.0,-3.0,0.0,2.0
1324,4107801,57118311.800000004,Paraná,Floraí,4107801.0,5237.0,7222.0,0.1056356766537172,1.0,-4.0,0.0,8.0
1325,2403806,275283.61,Rio Grande do Norte,Florânia,2403806.0,-1372.0,-1372.0,0.0,0.0,-1.0,0.0,0.0
1326,3515905,7778667.88,São Paulo,Floreal,3515905.0,2035.0,2035.0,0.0,0.0,-11.0,0.0,1.0
1327,2605608,746661.78,Pernambuco,Flores,2605608.0,-1240.0,-11290.0,-0.6133339516856857,0.0,4.0,0.0,0.0
1328,4308201,72548698.24000001,Rio Grande do Sul,Flores da Cunha,4308201.0,157.0,167.0,0.0018730099269526068,0.0,7.0,1.0,4.0
1329,5207907,43215343.02,Goiás,Flores de Goiás,5207907.0,32176.0,31876.0,-0.008486562942008447,2.0,-4.0,2.0,3.0
1330,2203800,99087.26,Piauí,Flores do Piauí,2203800.0,-150.0,-150.0,0.0,0.0,-2.0,0.0,0.0
1331,4107900,44642947.99000001,Paraná,Floresta,4107900.0,-1782.0,2331.0,0.1552661381653454,1.0,-9.0,1.0,8.0
1332,1503044,13872058.990000002,Pará,Floresta do Araguaia,1503044.0,661.0,971.0,0.019020738740949783,0.0,1.0,1.0,2.0
1333,3126000,2450797.96,Minas Gerais,Florestal,3126000.0,-698.0,-698.0,0.0,0.0,0.0,0.0,0.0
1334,4108007,53893594.76,Paraná,Florestópolis,4108007.0,5639.0,6978.0,0.09633786603352756,1.0,-4.0,0.0,2.0
1335,4308250,28185068.01999999,Rio Grande do Sul,Floriano Peixoto,4308250.0,682.0,682.0,0.0,0.0,21.0,0.0,7.0
1336,4205407,13321394.319999997,Santa Catarina,Florianópolis,4205407.0,-223.0,-223.0,0.0,0.0,-5.0,2.0,1.0
1337,4108106,12268808.420000002,Paraná,Flórida,4108106.0,2959.0,3233.0,0.08709472345835978,0.0,-1.0,0.0,2.0
1338,3516002,26595585.800000016,São Paulo,Flórida Paulista,3516002.0,5716.0,5716.0,0.0,-1.0,-4.0,-3.0,3.0
1339,3516101,26335975.049999997,São Paulo,Florínea,3516101.0,-15143.0,-15143.0,0.0,0.0,-7.0,1.0,3.0
1340,4308300,26444110.020000007,Rio Grande do Sul,Fontoura Xavier,4308300.0,1857.0,2007.0,0.02061288992716781,0.0,13.0,0.0,5.0
1341,3126109,73862070.92000003,Minas Gerais,Formiga,3126109.0,14447.0,14447.0,0.0,0.0,2.0,3.0,10.0
1342,4308409,54089533.659999974,Rio Grande do Sul,Formigueiro,4308409.0,9774.0,9065.0,-0.03725304749894909,0.0,3.0,0.0,10.0
1343,5208004,90016705.31000008,Goiás,Formosa,5208004.0,22005.0,21035.0,-0.028051707683854343,0.0,-12.0,7.0,5.0
1344,2104099,5909872.9,Maranhão,Formosa da Serra Negra,2104099.0,-1905.0,-1905.0,0.0,0.0,2.0,0.0,0.0
1345,4108205,141311740.28,Paraná,Formosa do Oeste,4108205.0,14296.0,16755.0,0.13625533329639272,0.0,11.0,0.0,20.0
1346,2911105,598178585.9700001,Bahia,Formosa do Rio Preto,2911105.0,410598.0,410598.0,0.0,0.0,-12.0,19.0,13.0
1347,4205431,23652796.990000002,Santa Catarina,Formosa do Sul,4205431.0,-3039.0,-3009.0,0.008012820512820484,0.0,23.0,0.0,1.0
1348,3126208,98576991.84000002,Minas Gerais,Formoso,3126208.0,10570.0,10570.0,0.0,0.0,2.0,4.0,9.0
1349,1708205,78357302.09999996,Tocantins,Formoso do Araguaia,1708205.0,-16434.0,-16434.0,0.0,0.0,-5.0,4.0,6.0
1350,4308433,3465171.27,Rio Grande do Sul,Forquetinha,4308433.0,,,,0.0,4.0,0.0,0.0
1351,4205456,50659618.77000003,Santa Catarina,Forquilhinha,4205456.0,4733.0,4664.0,-0.005256470011857695,0.0,2.0,0.0,3.0
1352,2304400,178158233.35000014,Ceará,Fortaleza,2304400.0,-380.0,-380.0,0.0,-1.0,-5.0,-8.0,5.0
1353,3126307,5247466.21,Minas Gerais,Fortaleza de Minas,3126307.0,-724.0,-724.0,0.0,0.0,-3.0,0.0,0.0
1354,1708254,8352751.4399999995,Tocantins,Tabocão,1708254.0,8157.0,7930.0,-0.005541717919794964,0.0,0.0,0.0,3.0
1355,2104107,22722769.819999997,Maranhão,Fortaleza dos Nogueiras,2104107.0,8984.0,8984.0,0.0,0.0,0.0,0.0,5.0
1356,4308458,129878842.50000007,Rio Grande do Sul,Fortaleza dos Valos,4308458.0,2581.0,4583.0,0.05014402003757046,0.0,-6.0,4.0,18.0
1357,2304459,1188378.68,Ceará,Fortim,2304459.0,3348.0,3348.0,0.0,0.0,-2.0,0.0,0.0
1358,2104206,3557940.8800000004,Maranhão,Fortuna,2104206.0,-7118.0,-7118.0,0.0,0.0,1.0,0.0,1.0
1359,4108304,32238134.679999992,Paraná,Foz do Iguaçu,4108304.0,10753.0,14120.0,0.33032473265966844,-1.0,-5.0,-1.0,4.0
1360,4108452,19333739.340000015,Paraná,Foz do Jordão,4108452.0,5432.0,5366.0,-0.003695408734602501,0.0,11.0,0.0,4.0
1361,4205506,227186118.53000003,Santa Catarina,Fraiburgo,4205506.0,4295.0,4295.0,0.0,-3.0,-1.0,2.0,8.0
1362,3516200,105080559.49999996,São Paulo,Franca,3516200.0,2095.0,2095.0,0.0,0.0,-3.0,5.0,20.0
1363,4108320,38746437.080000006,Paraná,Francisco Alves,4108320.0,28225.0,29201.0,0.1134883720930232,0.0,-1.0,0.0,12.0
1364,2204105,14749.2,Piauí,Francisco Ayres,2204105.0,421.0,421.0,0.0,0.0,-1.0,0.0,0.0
1365,4108403,1156718880.02,Paraná,Francisco Beltrão,4108403.0,-3818.0,-3829.0,-0.0006707006634156798,1.0,33.0,0.0,33.0
1366,2403905,211548.31,Rio Grande do Norte,Francisco Dantas,2403905.0,-177.0,-177.0,0.0,0.0,-1.0,0.0,0.0
1367,3126604,16575500.95,Minas Gerais,Francisco Dumont,3126604.0,-1415.0,-1541.0,-0.35694050991501414,0.0,-4.0,0.0,1.0
1368,3126703,10077190.969999995,Minas Gerais,Francisco Sá,3126703.0,-3305.0,-4652.0,-0.6567528035104827,0.0,-4.0,0.0,1.0
1369,2204204,108286.0,Piauí,Francisco Santos,2204204.0,-7259.0,-7359.0,-0.02178649237472763,0.0,-1.0,0.0,0.0
1370,4308508,90033603.36,Rio Grande do Sul,Frederico Westphalen,4308508.0,-10305.0,-10304.0,4.4296788482833804e-05,0.0,22.0,0.0,22.0
1371,3126802,4106131.6300000004,Minas Gerais,Frei Gaspar,3126802.0,-1001.0,-1001.0,0.0,0.0,0.0,0.0,2.0
1372,3126901,9190744.069999998,Minas Gerais,Frei Inocêncio,3126901.0,-312.0,-312.0,0.0,0.0,1.0,0.0,0.0
1373,3126950,1190025.0,Minas Gerais,Frei Lagonegro,3126950.0,-772.0,-772.0,0.0,0.0,1.0,0.0,0.0
1374,2605806,100159.99,Pernambuco,Frei Miguelinho,2605806.0,-952.0,-1685.0,-0.8778443113772455,0.0,-2.0,0.0,0.0
1375,2802304,13928492.000000002,Sergipe,Frei Paulo,2802304.0,11435.0,11435.0,0.0,0.0,2.0,0.0,6.0
